22392,302057
4573,1441057
5126,1230
22395,302062
5130,1237
5137,1250
9266,121192
5139,1254
9267,121194
5143,1265
9270,121204
9270,121206
5140,1271
5139,1273
5125,1300
5122,1306
3845,1344
3851,1350
3864,1363
3853,1395
3842,1406
26256,283075
30082,391577
26257,283076
4000,72748
26257,283077
8609,245213
9590,245222
26258,283083
26259,283087
30083,391578
30083,391580
30084,391584
30085,391589
4002,72754
30086,391591
4003,72757
26464,391604
4004,72760
4007,72768
26466,391608
4010,72778
26468,391611
4013,72786
26260,283089
26261,283092
4013,72787
10031,74878
26261,283094
5280,391636
4017,72799
26262,283096
9591,245227
5133,1240
4018,72805
5278,391643
4021,72807
4021,72808
4022,72814
5128,1294
5124,1302
5123,1303
5119,1312
17642,245270
3858,1357
3859,1358
3862,1361
3858,1371
3856,1373
3850,1398
3846,1402
7757,74919
26306,283103
26313,283104
26313,283107
26428,283113
26430,283120
11463,145954
3044,75001
26430,283121
26437,283126
26440,283134
26443,283144
26443,283145
8294,391688
26443,283146
26443,283147
10261,391703
12811,391740
8036,150394
26444,283150
12815,391756
8465,391758
10373,75015
18230,125958
18231,125959
18524,125977
18525,125978
18525,125979
18525,125980
18526,125982
5341,429812
6072,430110
10758,430445
10759,430460
10797,430505
10798,430520
10801,430545
11813,430602
18528,125988
18529,125990
18530,125995
18531,125997
11813,430612
11816,430632
17274,116085
11819,430647
10279,92959
11824,430707
11826,430727
17285,116088
10276,92967
10275,92970
10274,92972
18532,125999
14770,298553
5120,1218
5124,1225
5125,1228
18532,126001
18533,126002
5135,1248
5143,1262
14776,298563
5141,1269
5137,1277
5136,1279
14778,298570
18533,126004
5120,1310
14778,298572
3848,1347
3854,1353
3855,1354
3861,1360
3854,1364
3863,1366
3860,1369
3857,1372
3855,1394
3844,1404
18534,126007
18537,126014
14790,298619
14792,298629
14793,298631
5280,3115
5277,3117
5282,3119
5282,3120
25774,245329
27768,260078
3950,76435
7622,71840
7621,71845
7618,71853
3948,76441
3947,76444
31620,1222436
31639,1222448
31642,1222450
31646,1222451
31651,1222455
31657,1222459
10095,1222523
10096,1222558
3940,76464
5838,129044
5837,129040
3939,76466
3937,76473
17478,260172
5838,129043
7604,71894
7604,71895
7603,71898
7601,71903
7600,71907
5607,131188
7599,71910
7599,71911
5609,131192
5610,131194
5611,131196
5612,131198
10100,1222681
13685,108519
13643,108522
10100,1222688
5122,1223
13669,108523
5136,1246
10102,1222741
13669,108524
5141,1258
10104,1222776
5127,1296
3856,1355
3863,1362
3861,1368
3848,1400
11070,254229
5079,133908
5078,133901
11071,254231
3963,72906
10352,254233
10352,254234
10352,254235
10410,254236
10410,254238
11073,254243
5116,134090
5116,134091
5106,134060
5106,134061
5109,134068
5101,134038
5101,134040
5099,134026
3963,72907
11053,254703
3964,72910
3965,72913
3967,72919
3968,72922
3970,72928
3972,72933
3977,72949
3978,72951
5098,134020
5093,133992
5080,133914
3978,72952
11054,254706
11054,254707
3979,72955
3980,72958
3986,72976
11056,254713
11074,254245
11075,254248
11057,254716
5082,133925
5086,133948
5091,133978
5087,133954
5094,133996
5109,134069
11076,254251
11059,254721
11079,254260
5109,134070
5114,134083
11061,254728
11062,254730
11062,254731
3987,72979
3988,72981
11065,254740
11067,254746
11070,254754
11073,254764
11074,254765
5129,1215
11074,254766
5119,1221
11075,254769
5131,1239
11076,254773
5135,1281
11077,254774
5133,1284
5130,1290
11077,254775
11078,254777
11078,254779
11080,254785
3846,1345
3852,1351
3853,1352
3851,1397
3845,1403
3997,73008
5723,99028
26452,715377
25802,288241
25805,288251
25805,288252
25652,288276
26456,715392
26457,715396
26458,715400
5724,99030
5726,99033
5733,99047
28318,715446
28314,715449
4655,105147
11238,306518
11239,306538
17651,148286
28314,715450
19152,148289
28321,715460
14083,85649
14082,85651
14076,85661
14076,85662
4818,105174
4812,105186
11239,306548
19154,148297
7962,67935
7964,67939
7966,67943
7967,67945
19155,148298
28325,715465
28329,715490
11241,306583
28329,715491
7973,67957
4666,105199
11241,306588
5139,429590
11242,306593
11245,306663
11246,306678
11248,306713
11249,306743
5333,429637
5333,429647
5334,429662
5335,429692
28331,715495
5336,429702
24879,715496
5340,429787
4664,105203
5342,429817
5350,429977
19156,148302
19159,148314
6066,430045
6068,430065
6068,430070
6071,430095
4657,105217
6075,430140
6076,430150
12769,715506
12784,715522
5128,1232
5142,1260
5138,1275
12752,715582
5126,1298
6077,430160
12764,715757
12764,715771
4808,105233
3842,1341
3844,1343
3847,1346
3849,1348
3857,1356
3862,1367
6078,430165
12765,715778
4807,105238
14795,298641
14797,298647
9627,277728
14799,298656
14803,298670
14803,298671
9631,277736
14803,298672
15129,298681
15131,298688
9635,277746
15132,298689
9635,277747
9637,277751
9637,277753
9638,277755
15135,298700
7599,71642
9641,277765
7602,71650
7606,71663
9642,277766
15144,298725
15146,298731
15146,298732
15147,298735
15149,298742
15156,298763
15158,298767
9649,277781
4694,103441
4696,103445
4726,103463
4729,103469
7608,71668
7609,71672
7610,71674
7620,71703
1192,103479
9791,277793
9795,277804
9796,277807
9797,277809
9801,277814
9811,277840
9811,277841
18183,247032
9820,277853
18315,247047
20280,110305
9829,277867
15159,298772
5134,1244
18314,247049
5134,1283
5132,1286
18318,247056
9829,277868
5121,1308
9830,277869
9833,277873
9834,277874
3843,1342
3850,1349
3860,1359
3852,1396
3847,1401
3843,1405
12446,277899
8919,277929
15163,298783
12023,71747
2353,2270
4499,1463443
3958,76416
3956,76422
3955,76424
3948,76440
3945,76449
3945,76450
3944,76452
3942,76458
4499,1463445
5787,61203
5787,61204
5786,61206
5785,61208
5307,61213
3937,76472
4505,1463460
3936,76475
25836,1057406
25841,1057418
4512,1463478
4243,1463491
5307,61214
5306,61216
5305,61218
5304,61219
4244,1463492
25842,1057419
5303,61221
5300,61227
5297,61232
5294,61239
5293,61241
25843,1057421
4244,1463493
32732,331547
4249,1463501
25844,1057423
25847,1057435
4250,1463503
4251,1463508
4257,1463519
4264,1463542
4266,1463547
10279,92958
10278,92961
4268,1463552
4270,1463556
17646,148276
4277,1463581
4279,1463587
4279,1463588
4243,1463593
14083,85650
19157,148306
19158,148310
4244,1463597
10275,92969
13929,85714
13925,85721
19158,148311
19159,148315
19159,148316
19160,148321
10274,92973
10273,92976
25878,331759
27481,331768
25885,331779
4247,1463611
25105,331785
25111,331792
4249,1463620
18748,330129
7021,75695
12482,188489
18747,330119
11435,103817
11432,103821
11838,430807
12488,188515
12488,188520
7972,68627
7974,68623
7971,68629
7957,68656
18748,330134
18749,330149
7954,68662
12695,431020
18750,330169
5927,75744
12701,431075
7249,93899
7230,93917
12701,431080
12702,431090
12710,431165
12711,431180
12715,431220
12718,431245
14038,431325
14038,431335
14040,431355
14863,118392
14041,431365
14041,431380
12490,200118
5864,75752
14865,118394
18750,330174
18750,330179
14866,118397
14866,118398
14971,118408
14042,431390
5515,70567
14976,118411
9242,70573
5516,70578
18751,330199
18808,330239
18815,330349
12496,200126
18816,330369
18817,330399
18818,330419
14922,118418
14973,118423
11845,307173
17553,118433
14043,431415
11947,307223
12490,200177
14043,431420
11983,307243
10951,103946
14044,431440
17555,118437
17557,118441
5291,3128
5277,3172
5278,3174
5283,3177
5288,3183
5288,3184
5289,3185
11071,254756
14045,431445
10085,64210
10085,64214
10085,64208
14754,298534
14777,298569
11071,254758
14784,298595
14788,298613
14791,298625
14793,298633
14794,298635
11073,254762
11075,254770
11079,254781
11076,254771
11076,254772
10270,92978
14798,298652
11079,254780
11080,254784
14048,431500
14049,431520
14050,431530
14050,431540
10786,129896
10786,129898
14125,431605
14125,431610
14125,431620
15317,431655
20243,431685
8038,150397
20267,431700
10270,92979
10787,129900
10787,129901
10788,129902
10789,129906
10790,129909
5281,3121
5287,3124
5287,3125
5290,3127
10791,129913
10792,129914
10795,129923
10795,129924
5281,3176
5284,3179
5289,3186
5291,3187
20289,431730
20295,431760
20296,431770
20300,431790
5052,104348
5050,104353
5048,104360
5045,104367
20301,431795
20315,431845
10086,3265
5044,104372
13628,97743
13614,97745
9271,121208
9271,121211
9272,121212
9273,121216
5308,61212
14260,61251
13609,97746
9666,121220
25715,902550
25748,902564
15260,61263
15261,61265
15262,61266
9278,121238
9279,121240
2538,83841
25761,902599
11833,72404
24966,238756
25833,902634
23141,238790
23229,238800
2539,83846
2542,83887
9280,121245
9280,121246
9281,121250
9282,121253
9282,121254
2541,83892
9282,121255
2540,83894
2539,83896
24690,238811
27228,912915
27228,912922
24809,238831
11436,103779
9286,121269
9916,121274
9919,121284
9920,121288
11432,103822
10959,103926
10956,103931
10955,103934
9920,121289
9921,121294
5279,3173
5278,3175
5734,99049
14800,298660
14801,298664
15127,298674
15128,298678
20245,258768
20257,1336183
14985,147425
35405,1336186
20254,258775
20250,258772
7953,67916
7954,67917
7957,67923
7958,67926
7959,67927
7960,67930
7961,67931
7962,67933
7963,67936
7963,67937
15128,298679
15133,298694
24028,269725
7965,67940
20263,258782
20269,258783
15134,298695
24101,269727
24108,269728
14986,147428
24134,269733
24163,269742
15136,298702
7965,67941
7967,67944
14987,147432
15145,298730
7972,67954
24022,269751
24028,269752
24101,269754
25725,1336190
15151,298746
15151,298748
15153,298753
15157,298765
24130,269758
24140,269762
25725,1336191
15157,298766
15163,298784
13929,85713
13928,85716
15165,298789
27725,1336197
15165,298790
14990,147440
14990,147441
24158,269763
24163,269766
14990,147442
14994,147454
14995,147456
10387,1336200
35463,1336215
36623,1336217
21711,114879
9929,1336280
10037,1336301
5284,3122
5285,3123
10387,1336308
10387,1336315
20257,1336336
6314,147515
14986,147509
5283,3178
14985,147504
18514,123272
18515,123275
18517,123283
14986,147507
6317,147512
6322,147534
6324,147542
7726,1439547
7727,1439551
8710,1344910
8710,1344912
7728,1439557
7730,1439563
7731,1439566
7732,1439570
10635,282109
10637,282117
10638,282121
10639,282125
28378,1439575
10642,282132
10643,282135
10643,282136
10643,282138
10644,282139
10648,282155
10648,282158
10649,282159
39292,1439621
30551,1439655
30527,1439669
30531,1439675
10650,282163
5605,1344958
8692,1344961
10650,282165
10651,282167
31069,1439708
8692,1344962
8693,1344963
10653,282171
10086,3129
8694,1344968
8695,1344971
8696,1344975
10654,282175
10656,282185
10657,282189
17721,1344982
5713,99010
5715,99011
5716,99014
5719,99019
4414,77340
17724,1344989
17734,1345008
10086,3266
19116,288994
5299,61229
14260,61250
14259,61260
4912,102623
19117,288996
19117,288999
19121,289013
4916,102634
4918,102641
4926,102665
4928,102671
4929,102675
4469,106509
4930,102676
4931,102679
23592,289101
23594,289105
23596,289113
8761,84207
10660,280207
10651,280212
10646,280215
5029,102754
23598,289119
23599,289126
23601,289131
23601,289132
5030,102759
5031,102761
5035,102773
23605,289147
23606,289154
23607,289157
23611,289174
5280,3116
5279,3118
5290,3126
10086,3130
5036,102775
9190,280267
8759,84203
14471,280280
8764,84213
5285,3180
8765,84215
8766,84217
8767,84219
8775,84235
8777,84239
5041,102792
5042,102793
8070,283339
11954,491541
5285,3319
5284,3322
10766,283354
8753,89721
11954,491551
8749,89729
11963,491586
11963,491596
11978,491671
11990,491741
11991,491771
11998,491876
12011,492021
12012,492051
18162,293453
8744,89739
8737,89753
18178,293485
1345,83741
1345,83742
1345,83745
1345,83746
18194,293509
11968,491601
11968,491606
11973,491626
8727,89773
18864,293583
2542,83853
2543,83886
10065,70976
12003,491901
8726,89775
12005,491951
12009,491981
12016,492091
28005,492108
3030,70985
21799,152199
18864,293586
18867,293595
18876,293632
18879,293644
28006,492118
18882,293656
28056,492146
9739,248193
24300,152233
28062,492271
30690,492376
23812,150728
23812,150729
23814,150734
23815,150738
3030,71027
4984,248212
7214,248216
30693,492446
9738,248228
18883,293662
18884,293663
9739,248244
18884,293665
23816,150746
22984,152406
5043,102797
5044,102800
5287,3318
5277,3335
5277,3336
5046,102805
5047,102810
5050,102818
5051,102820
5052,102824
4531,102834
11992,71780
7619,71850
7605,71892
4532,102837
4533,102842
18675,251195
7600,71906
7040,75657
7035,75667
7035,75668
7034,75669
7027,75683
4536,102851
4536,102852
4538,102857
4539,102859
4539,102861
4541,102865
4542,102869
5143,72069
4543,102873
18685,251203
13924,84833
4544,102875
13925,84835
9217,152526
9682,152547
18692,251206
18696,251211
18698,251214
18706,251222
10095,89520
4545,102880
4545,102881
4548,102888
4549,102890
4550,102893
4550,102894
18680,251283
18682,251285
11216,280924
5290,3312
5282,3326
5279,3331
5278,3334
7606,71661
7610,71675
7614,71687
12493,1111061
12494,1111072
12495,1111093
12496,1111107
7840,304834
12024,71745
7842,304869
7842,304874
7844,304914
22241,1111130
12018,71761
12007,71770
12001,71772
7845,304929
8049,75437
8040,75455
7847,304979
7848,304989
11970,71790
11873,71801
7848,305004
7620,71848
7849,305009
11438,103547
7608,71882
7616,71858
7614,71864
7602,71900
7602,71902
2547,83869
2547,83874
2546,83877
11218,280927
11220,280930
11220,280931
10350,280940
11225,280941
20831,152193
20831,152194
11227,280944
10348,280946
22252,280976
22263,280981
11658,152398
22983,152401
11259,280992
2355,152489
2355,152490
11260,280994
9216,152644
9225,152665
9681,152676
11263,280997
5289,3313
5285,3320
5282,3325
5281,3327
5279,3332
5278,3333
18762,255067
5137,71433
5141,71442
5142,71444
8066,272273
5143,71445
4201,292547
16965,785171
16966,785185
4201,292548
4203,292557
4204,292561
4204,292562
5132,72091
5140,72076
5130,72095
4205,292566
12497,1112126
16973,785283
7030,75677
5128,72099
5124,72108
5139,72077
12500,1112168
12500,1112175
12502,1112196
12504,1112224
5119,72118
16974,785297
16977,785332
12512,1112322
12513,1112343
12518,1112406
12519,1112427
12520,1112441
16978,785353
12521,1112448
12521,1112455
12522,1112469
16982,785402
16985,785444
12525,1112511
16998,785626
16998,785633
17000,785654
17005,785731
17022,785962
17027,786039
17028,786053
17035,786144
17039,786207
17040,786221
13545,288540
13552,288545
5117,134092
22991,152426
5112,134078
5111,134076
5108,134067
22992,152428
11659,152461
5127,71416
20548,478647
5103,134046
5130,71420
5133,71424
5134,71427
5136,71430
5141,71441
15342,152476
5105,134055
15344,152480
29200,574186
29200,574193
9225,152550
5104,134048
9226,152551
29202,574235
6254,145569
5107,134062
5107,134063
5114,134085
29202,574242
29203,574263
29203,574270
29203,574277
11446,83136
26494,729748
6254,145570
12739,83149
6255,145574
6257,145578
6258,145581
6259,145584
32342,750889
32344,750891
32353,750900
28971,750904
28999,750909
28999,750911
29009,750915
29000,750918
32333,750936
29209,479392
29212,479442
29213,479462
29254,574662
29204,574284
29250,574543
28729,751095
28735,751104
28735,751107
22983,152777
22987,152790
22988,152792
4893,111586
4896,111598
4674,97689
4678,97697
5287,3317
5283,3323
5283,3324
5280,3330
4673,97687
4981,117252
4981,117253
7616,71691
7619,71701
7619,71702
25780,281065
25813,281078
7620,71704
25819,281080
25904,281083
7620,71705
25907,281087
25908,281089
7621,71706
7621,71707
7622,71709
4675,97691
4677,97695
25910,281093
13350,97704
7622,71710
4982,117256
4982,117257
25911,281097
4985,117265
4986,117269
4987,117271
25916,281108
25917,281109
4990,117281
12022,71750
13351,97708
12022,71752
12020,71753
12020,71755
12019,71758
12018,71760
12008,71767
12001,71773
11999,71774
4991,117284
13355,97712
13355,97713
13354,97717
13357,97720
25917,281110
25921,281113
25958,281123
13617,97725
25959,281126
13618,97726
11993,71778
4992,117285
4992,117287
4993,117289
13618,97727
4994,117293
25960,281127
8044,75447
8044,75448
8040,75456
8034,75467
8031,75474
7898,75489
7896,75491
7893,75494
4996,117297
25961,281129
4996,117299
4997,117302
4999,117307
25965,281134
13625,97728
26245,281136
13622,97730
13612,97733
13611,97739
25976,281140
2353,4087
11994,490621
9359,242748
9365,242756
5291,3309
5291,3310
5290,3311
5288,3316
5281,3328
5280,3329
9365,242757
9374,242772
9374,242773
9376,242777
5735,1473723
41972,1473652
7602,71649
7605,71660
11903,490564
12009,490641
11930,490577
11943,490586
12010,490645
11983,71783
11979,71788
11967,71794
11945,71798
12010,490646
41972,1473653
37685,1473673
7622,71842
7619,71849
8031,75473
7757,75501
7757,75503
7611,71874
7610,71877
7609,71879
7604,71896
12012,490654
41962,1473678
41962,1473686
7034,75670
7024,75689
13494,1473695
39560,1473708
18156,292949
41962,1473655
41962,1473656
41973,1473659
29132,490691
7213,490718
7214,490728
5735,1473722
7011,1473730
9338,242797
9339,242798
9341,242801
9343,242806
13493,1473738
39246,1473742
2357,152048
2357,152049
5289,3314
5288,3315
5284,3321
7618,71698
17593,293390
5136,72083
5130,72096
5129,72098
5120,72115
4742,116972
4743,116974
4746,116978
4752,116992
17596,293396
17597,293399
17598,293400
4754,116996
4754,116997
4022,73281
4022,73282
4021,73284
4020,73287
4019,73290
4018,73294
4017,73296
4755,116999
18114,293419
18156,293443
18190,293494
18193,293504
18195,293511
4981,117023
8258,92013
8259,92016
8259,92017
8260,92019
4982,117025
4983,117029
18852,293540
18870,293607
25645,289854
18871,293613
18875,293628
9217,152524
18875,293629
18875,293630
2353,4098
25645,289855
25645,289856
25647,289864
25648,289866
10104,248074
10105,248075
25784,289884
25785,289885
10099,248078
25785,289887
25785,289888
7212,248095
7214,248101
7216,248104
25788,289899
25789,289902
25800,289946
25803,289957
11845,307188
11848,307203
11967,307228
11993,307253
12008,307273
12018,307283
13868,307338
13870,307343
9644,277773
15158,296816
9788,277786
5845,129726
5846,129728
10957,103928
10951,103947
10949,103949
15173,296829
15184,296843
15197,296861
17780,296875
17780,296876
17781,296877
17781,296878
9788,277787
17784,296883
17784,296884
9795,277802
4892,111814
4892,111816
9798,277810
17787,296888
9799,277811
14760,296903
14754,296905
14782,296908
14786,296922
4893,111818
14785,296934
4894,111822
4895,111823
9804,277822
9806,277828
4897,111830
4898,111834
9807,277830
4900,111839
4901,111841
4901,111843
4903,111849
9812,277845
9817,277849
9818,277851
9821,277854
9821,277856
9826,277862
9827,277864
11682,297013
12429,277882
4904,111850
12438,277892
12440,277894
27255,277901
8959,277938
7040,74566
7041,74568
7042,74569
25818,280487
25817,280495
25819,280496
23546,138553
23547,138554
4946,104663
4941,104676
4940,104681
8031,74574
1683,91217
1681,91219
11716,146965
25903,280499
4939,104682
4939,104683
13361,59562
11720,146972
25907,280509
25907,280510
4937,104689
4937,104690
4933,104700
4932,104704
4931,104706
25908,280511
25912,280518
4931,104708
25916,280525
4927,104718
4927,104719
4927,104720
4926,104723
4924,104729
4923,104732
4922,104735
25966,280563
25916,280526
4921,104737
4917,104750
4915,104754
4914,104758
25917,280527
25920,280536
4913,104762
25955,280538
6344,70109
25957,280544
25958,280545
25960,280550
25965,280558
26245,280560
25976,280565
4912,104763
4912,104764
25970,280568
25972,280573
4730,104782
26247,280582
26256,280603
26259,280606
7768,70614
4814,105129
4817,105135
14431,87608
13362,59563
13363,59564
13364,59565
13366,59567
13367,59568
13369,59570
14431,87609
14265,87613
9246,70623
7767,70632
13370,59571
13371,59572
13378,59579
13379,59580
13382,59583
13383,59587
13384,59588
13465,59592
14108,87624
14109,87628
7767,70633
7767,70634
10768,70662
14110,87632
14115,87645
10768,70663
13469,59596
14116,87647
4658,105151
4657,105153
14266,87736
4665,105167
14265,87739
12447,70683
13474,59600
14116,87750
14113,87757
13504,59603
4816,105178
4815,105180
13505,59604
14106,87770
12447,70687
12807,394102
12808,394117
4811,105188
4663,105205
17593,246578
17779,296278
17596,246583
17597,246585
17598,246588
10957,102462
12808,394122
17780,296280
17787,296295
12813,394222
12815,394257
12815,394262
10954,102453
12816,394287
12820,394367
12821,394377
17792,296303
14754,296306
14771,296332
12822,394407
11505,145958
11506,145962
12823,394422
2539,83844
2540,83849
2541,83850
4913,102625
11833,72405
14771,296333
14795,296334
14779,296343
22291,146058
22292,146062
22296,146071
22298,146078
4917,102638
22299,146079
2542,83854
2543,83856
2543,83858
2546,83866
22299,146081
11690,296423
11690,296424
2545,83878
4919,102643
4921,102649
4923,102655
11698,296435
25056,296466
25066,296473
24241,296479
13635,108526
2541,83890
24242,296481
13635,108527
13659,108532
13659,108534
13613,108546
24386,296524
4321,296534
15408,245069
15424,245078
15402,245087
15406,245092
15410,245102
15424,245108
15424,245109
15427,245110
6137,245115
13544,97807
13569,97812
13561,97814
8609,245243
13564,97815
13470,59597
13509,59608
13511,59610
13512,59611
13513,59612
13527,59614
13531,59618
13532,59619
13533,59620
13478,59628
13479,59629
13480,59630
13481,59631
13485,59633
13486,59634
13488,59635
13489,59636
13490,59637
13538,59639
13535,59642
13534,59643
13583,97822
7835,304734
11378,65764
7835,304739
10459,70950
10065,70964
17644,245274
17639,245279
5326,70999
4439,71005
4432,71011
7838,304789
7841,304849
7841,304859
7842,304884
7846,304959
17644,245290
7848,304994
7849,305014
7849,305019
7850,305029
13628,97844
9195,90312
7851,305049
13628,97845
13625,97849
4378,297296
4380,297303
4385,297317
4385,297318
4386,297321
4517,297333
11409,93717
9321,241273
11409,93719
9322,241277
9324,241282
9324,241284
9325,241286
10060,84244
9326,241289
9328,241296
4515,297337
9330,241301
4515,297338
7240,93755
7243,93758
7246,93761
7249,93763
4514,297340
8762,84209
4518,297342
4519,297346
9331,241303
11404,93769
11401,93778
11401,93779
4520,297349
4521,297352
10959,103925
4522,297354
10954,103938
11397,93791
11392,93803
8755,84195
4523,297358
9487,297383
8768,84221
9488,297385
8773,84231
9489,297388
17922,297417
4318,297449
10190,84243
11390,93806
9331,241304
11390,93807
9336,241315
4316,297453
4317,297462
4320,297465
4320,297467
4321,297468
14106,87614
14109,87629
14111,87635
13946,87636
13949,87652
13951,87656
14267,87734
14115,87753
14108,87767
11389,93809
4321,297469
13947,87780
11388,93812
30561,1072080
30568,1072143
11388,93813
11387,93815
6554,677080
6559,677094
6559,677095
11386,93820
11384,93826
10190,84260
10060,84264
8777,84267
30574,1072187
11383,93828
8773,84275
8772,84277
10308,281928
10308,281930
8762,84297
6561,677101
30582,1072222
11379,93837
10308,281931
10311,281941
10311,281942
